199_1_Pancreas	199_2_Liver	199_3_Stomach	199_4_Duodenum	199_5_Jejunum	199_6_Ileum	199_7_Colon	199_8_Kidney	199_9_Quadriceps	199_10_Thymus	199_11_Heart	199_12_Esophagus	199_13_Brain	199_14_Pancreas	199_15_Liver	199_16_Stomach	199_17_Duodenum	199_18_Jejunum	199_19_Ileum	199_20_Colon	199_21_Kidney	199_22_Quadriceps	199_23_Thymus	199_24_Heart	199_25_Esophagus	199_26_Brain	199_27_Pancreas	199_28_Liver	199_29_Stomach	199_30_Duodenum	199_31_Jejunum	199_32_Ileum	199_33_Colon	199_34_Kidney	199_35_Quadriceps	199_36_Thymus	199_37_Heart	199_38_Esophagus	199_39_Brain
ENSMUSG00000026009	0	0.0395931464910786	0.0450792680655463	0.115849478745997	0.142602674547858	0.178389544851082	0.162497972434988	0.00268279650220413	0.0295212730808727	2.95322538614519	2.66210815364867	0.0739633218365165	0.0200052373211176	0	0.0273747482884575	0.0272793267441375	0.0833646786518072	0.102613865204038	0.129788096352106	0.0735052250921965	0.0145372672303125	0.0169796775898819	2.00486515044825	0.0146466914827839	0.0166503366553833	0.00363051178823668	0.0103914736573112	0.0200463625343087	0.0341097045796502	0.0900294505924789	0.256718388732077	0.123891628299551	0.086949067691179	0.0343679473042869	0.0159253520447706	2.25163189266624	0.0365763758866843	0.0506435923066844	0.0123637320865898
ENSMUSG00000026011	0	0	0.0155142935550257	0.118252282749618	0.110085631561786	0.237256305388701	0.106694557475451	0	0	0.879706812097329	0.996826481795219	0.147926643673033	0.00700183306239115	0.015132096959353	0	0.0119798101574784	0.0736274108584609	0.166668839342141	0.197214595188688	0.0389482231657353	0	0	0.952651769407309	0.29602590896871	0.0999020199323	0	0.00876780589835632	0	0.00351512222767387	0.0839652907080114	0.147992653735419	0.120486572976308	0.130226884189051	0	0	0.817715874288533	0.244636411744428	0.100734709060932	0.0161679573440021
ENSMUSG00000026012	0	0.0202300748494562	0.00731806299765362	0.244571121797105	0.208000079436048	0.262127064400036	0.254259221681831	0.0238098189570616	0.275646305627218	18.870786529655	17.9064839304272	0.173280050385035	0.0375098199770955	0.00644136559756241	0.0226902993834808	0.0101034543496806	0.151867211724296	0.148727151254318	0.192466250200196	0.176030694896117	0.0143682292392623	0.254352140058534	16.206234285377	0.222304228505364	0.122554222126252	0.0341268108094248	0.0038968026214917	0.00754832169501746	0.0063792958946674	0.137920764551863	0.286386727334696	0.129654029615809	0.208520388580656	0.014417773015457	0.362946356601296	16.5019885343215	0.341946583870862	0.106259464585298	0.0252029923303561
ENSMUSG00000026014	0.150143711147923	1.80336667229438	1.7793138372495	5.30075726084463	6.05761628722659	7.29500514856918	3.59853430129911	0.639008591868745	0.684824881352802	1.61205048839912	0.843098520376947	1.65731216506875	2.8229890514762	0.1569443840041	3.33137511657983	1.74573257656266	5.55434254443619	5.8480460172571	5.48307223637763	2.5724919555643	0.666009684737571	0.429294272802772	1.05469209336377	2.52053286317063	2.08806838172453	2.61130611221904	0.164531666240761	1.49036043434082	1.42961322896618	3.64238321265772	4.55129766128064	2.48123762131426	3.11718309193308	0.891051902059927	0.529631708003228	0.722483116447558	3.59350133885783	1.70733361554644	2.45895610075984
ENSMUSG00000026017	0.0218959578757388	0.160684594518538	0.223347282688389	0.229467782345775	0.208363398352093	0.220616157273204	0.413023867059666	0.274315942350372	0.323189286112112	1.59139409508674	1.42663731269937	0.404129490446946	1.12579473024589	0.0491793151178971	0.188988235510153	0.320856843133427	0.3870991021004	0.269125321317338	0.207819232329653	0.505754133166827	0.306803953756013	0.168939216424583	1.47504039144354	0.477319401322279	0.525260038907616	1.16684648873927	0.0586685283569028	0.221252445749036	0.190988307703614	0.192498203512071	0.221988980603128	0.162525909851737	0.62280712287392	0.419288957112301	0.244492071392097	0.992912002637329	0.384817498863627	0.811402428011823	1.18501616768392
ENSMUSG00000026018	0.0166826345719915	0.0101150374247281	0.104501939606494	0.0121856488755049	0.0179842863442522	0.273578349124679	0.634862090613597	0.401078077079517	0.0557814752981606	1.22170854054766	0.22923244314888	0.251627795938664	4.61945936291256	0.015132096959353	0.114915387200209	0.160644924159921	0.26068545004643	0.438784442007449	0.38999740172145	0.68273944137583	0.485308072304966	0.0574564847738429	0.327190026613438	0.137678899938169	0.126620002007217	4.307239185564	0	0.00321731744377793	0.0967309561170995	0.146161802343575	0.0631761092596953	0.170776620827288	0.306092193048585	0.174354464372968	0.00728016093475228	0.660200089167597	0.231536965496639	0.159297117619207	4.31399144190549
ENSMUSG00000026019	0.203111075913996	1.59456339974107	0.736636221343814	0.448294575532659	0.338249910838359	1.0331205937514	1.00505094196489	1.41886400010321	1.32588275901012	9.04664846078885	9.17327164604627	1.58773326694935	2.81773767667941	0.198659894540695	1.64775490232555	0.690931942456012	0.923673806291643	1.10561718260485	1.42576972187777	1.01952701816189	1.49091508106228	1.64599965484946	9.10286444622956	1.29232641183096	1.42341017546951	3.46036180242799	0.207937717663488	0.912109495311044	0.526226816453992	0.454656500055973	0.868235203223713	0.974107749780191	1.08391258592397	1.20103402189225	1.44738699584044	9.68701987194634	1.13897133284349	1.52722658545212	2.70551745025587
ENSMUSG00000026020	0.912123045223633	4.87458103551112	6.76628104763054	6.37669856789449	5.97041974737567	14.3055174422605	13.6413805759359	4.23429125438505	3.16838779693552	29.9232346668284	30.0503654214037	10.4526567687157	7.8745615405249	0.702006606235928	3.95674904539422	5.32711847340015	11.0364243120902	14.8302216536449	13.3814692902347	12.7001755146309	4.29711477048574	3.13712406865182	30.6525828215453	3.91050388488682	10.8163297433291	6.97905382758698	0.628792400784591	1.62573525293671	5.09575552271789	7.63337787303277	9.28514286478682	13.2481535170764	12.2187046187833	4.16019810905307	2.70837153774732	26.8417747147601	3.86688848327597	9.28140512241668	7.01641795913972
ENSMUSG00000026021	0.357738245103142	2.14395443243844	1.84371279162885	3.97458107970341	3.34453228165684	4.3450468477068	5.01032140159582	3.70779244082749	2.3738879533811	6.39411201646924	6.61741356641186	2.93051068709476	4.72648738258054	1.58702979056133	3.09876295064208	1.76478480476492	3.95811394336552	5.00415714421408	5.51852654562503	5.65398372955924	3.04775497863411	2.47251547611856	8.37660173564064	2.36967194089796	2.91613221748121	5.99978378123994	1.73472663366739	4.7806862354968	3.58867941503075	6.57976896592632	4.88131429832507	8.57419123125962	4.90731095616324	4.24620180157551	3.68724984343256	7.86855638836267	2.30329094478985	3.93638831111047	6.81027650300369
ENSMUSG00000026023	0	0	0	0.014760081736527	0	0	0.028098198377513	0.0328642571520005	0.099205208376421	0.209332315732674	0.108759918282315	0.0148689152145574	0.0645168903606042	0	0	0.0177532126430101	0	0.0210893526646335	0.00506490132105779	0.045630516355935	0.0414143078072855	0.0087471066372119	0.149755536170924	0.03026982906442	0.0993211942350192	0.0624448027576709	0	0	0.0191378876840022	0.00357629941904493	0.019371679911122	0	0.00472121634522239	0	0.0820534805354372	0.146867396585975	0.0197342307109552	0.123386206710831	0.088686001313423
ENSMUSG00000026024	0.0289860775688352	0.993152174573662	0.794741641545183	2.41104218877595	2.5241581692261	0.591709352881173	0.577879730267592	1.25906993344067	0.880489133167888	3.03478619685283	2.68093198565907	1.06655872596729	4.08932057390295	0.016052292044719	1.97464160247596	0.793987176822754	1.81044849252429	0.471048003919762	0.448718601412464	0.578113822283561	1.67854725112794	0.897693257630727	2.73567216696236	0.460719817641791	1.34693479199421	4.04051758618821	0.0216489034527317	0.491012139111956	0.564242212397725	1.67386361939212	1.58010081004774	0.180206004799347	0.686936978229858	1.66609102590246	0.632918991265026	2.56164063812747	0.627072193108457	0.861309386248592	3.38552271501831
ENSMUSG00000026027	0.153897303926621	2.62904272722148	3.20062803265379	2.30360252404263	3.66388960886083	2.72075368004569	3.63075880852926	6.43418438619243	15.8845045412128	4.32187115747163	3.56125986267881	3.15964448309346	6.44443713753151	0.0600171683455418	3.12657686601538	3.14477233386915	2.32276544186193	2.07604217163567	2.38145328989486	3.67316110532148	5.21414587193277	15.953007387326	3.76495745901714	7.07305005805281	3.18892668663743	5.46271007070013	0.0680858013588411	0.824623209436006	3.7274616481678	2.44821018925489	2.6928380272848	1.73408990519488	4.04667255989874	5.83349802146326	12.7656105290686	3.51437004251966	8.22900408378979	4.3671350834935	5.33923014877809
ENSMUSG00000026028	0.142636525590527	0.221519319601546	3.11164038660232	1.5340187274544	1.64329145727379	2.25465060648795	2.94264768462681	4.44975334846832	4.08835305108365	5.30081383847173	5.61012940016642	3.10169383918031	11.6818082682001	0.079341265138229	0.485718795834771	3.21390882863339	1.827360589218	1.83477368182311	1.77413996586678	4.09013620038994	5.27719704259448	4.10153545337815	4.53418451653509	8.09473815948523	3.48398614085608	12.5533416272456	0.11982668061087	0.161237101124717	2.65066253909037	1.00851643617067	1.64990866558331	0.707203797904414	2.73358426388376	5.47238310198309	3.2879026821575	4.2977297953086	10.4950381619788	2.88926298072571	10.6879708606997
ENSMUSG00000026029	0.147745582428199	3.38506952445258	2.92444433512234	13.8279654119796	13.7365432373062	18.7514787366032	11.9391799287723	3.15345961355956	0.591798544086331	9.65398901467449	8.89405147122532	2.67754850132915	0.389852062295279	0.198046431150451	2.9588150396059	2.37185807611858	12.0075886525318	19.5463674890808	19.5744191023918	14.0965838687201	3.1505300771926	0.604407917441858	9.57960344965368	1.16473745491427	2.83539744555917	0.417508855647218	0.336640448689977	2.76949160419977	2.63946622384667	13.1839500626696	14.1729143897489	17.7615543480356	10.8517157694937	2.96620532514512	0.579227804371228	9.46621649458931	1.08368146231711	2.65648661463244	0.354744005253692
ENSMUSG00000026031	0.297367961245748	3.26787959086038	1.73101462146499	3.3345770704533	4.44375366215249	4.26506678095812	4.12532639815304	5.28108491458882	1.16059795681896	9.7862325223754	9.43638698681387	3.78909522717639	1.34135116238093	0.433309641309039	3.88370092028224	1.88963463351454	3.33339134125556	3.57905200706291	3.96233561473003	3.86828406647531	6.01673825343886	1.39610682405696	9.65850912526374	1.95419412583632	4.10217829132863	1.28979982130088	0.463719511957512	3.43918860442	1.72930994630341	2.96459672710916	4.69230952946251	2.47049860067942	4.13696582250112	6.87073943595898	1.09778760095285	8.13476610173671	2.68045292311906	4.01833885138856	1.14245639761662
ENSMUSG00000026032	1.16872281823408	14.601490024199	7.05051461445941	9.78885188189326	12.9904678432068	7.596674930534	9.9003903737718	21.4300107848252	14.5371673686265	10.2934853973248	10.8868678200597	10.0963746849208	11.0553942745826	2.90382895772016	18.313121048865	6.84003859473374	9.89494319989473	9.95291539187629	9.76956153565535	11.9735238608624	18.5400868583799	12.8741973629223	12.7740439556997	25.0811572361356	9.91817960676718	14.1289837433403	2.82864572513392	21.1468088430593	10.7328398684976	16.7782864700888	11.7680337665484	16.354742644871	9.96727457415533	23.7249484425047	17.8794685756737	11.910523945841	21.7226245777625	20.6478529797289	15.269446891017
ENSMUSG00000026034	3.56528754096673	9.72069546569836	7.87950479083361	16.51876263832	15.9275379605186	17.7838451773709	31.2169019065192	9.71524450838808	4.69714349072234	56.1992317227174	56.2104722273245	22.7299963122231	21.7782014787016	4.96332780266777	10.9541445972032	9.74781275657181	16.860506257328	16.0337312045886	16.3189537782819	26.1781699566011	12.7615231343307	6.08884377897372	62.486478624279	10.2403157206966	20.7949152226135	19.0485692505202	10.5267793038908	11.4162797203102	12.0060952531883	21.2376208630797	22.683015538452	15.3114860792957	34.2730799060988	14.7785526378903	6.82863928677816	67.5901439431884	11.0848534884864	21.1476591961665	22.7563999616829
ENSMUSG00000026035	0.38005126884318	3.67089158196847	1.41604519004598	1.52646705772874	1.94375620084342	2.91828834154579	3.49675201626728	3.903468910707	2.5855142888969	7.8470869811122	7.43227633877321	3.20844502533611	3.12856905155627	1.06118942122381	4.52825181180138	1.37219343574876	2.74010132289956	3.45109944201555	3.83602963803615	2.92283504139334	3.24214866834178	2.49361143918478	8.71990339235247	2.60108966632594	3.61215501138938	4.09545933125019	1.29731053940494	6.10881962488405	2.38976235596969	3.28553072714867	2.88341347289692	5.81138172744638	2.99895596595481	3.89816346692332	3.95964919840787	8.5602998171527	2.37082964817131	3.57801583609662	4.615714057634
ENSMUSG00000026036	0.209471330344568	2.64883930046702	1.51308270539486	1.63991373247112	1.54864687964394	2.72290079593156	2.87151797964318	2.31776850312298	1.733173346341	2.89146915871642	2.44333339495001	2.1401706553056	3.26460466533987	0.560092075292808	2.18617374834131	1.30464462666804	2.21770544724951	2.58549168339253	2.57233675843223	2.69582799558913	2.12548369946452	1.88285758163357	3.01638633752275	1.61715748071582	2.24934431700283	3.12683878614865	0.415983679844239	1.8786659012091	1.47934569900216	1.80152195952411	1.64414951750163	2.63066716453814	2.57070229997359	1.90934903340743	1.89997033395087	2.47625261685655	1.51409183903019	2.40271617754659	3.37292121885314
ENSMUSG00000026037	0.0853942357153813	0.484221291575199	0.84508991496904	0.726504953380454	0.678316416256945	1.51479025748171	1.32985039593712	2.00974992971367	1.66692211721765	4.83104060499637	4.40603161256779	1.98156889301698	3.36988222674226	0.211440381837445	0.76327239345464	1.07789424404878	1.28805261687423	1.63001810110156	1.8822439534381	1.34600477116879	1.67178573148593	1.26284208176061	5.63101471938696	0.944060636573659	1.83405394344705	2.675203119692	0.219086902941644	0.463169968925416	1.03865352342156	0.726455255903388	1.06544239511171	1.09171312209837	1.39000477897256	1.62233476128578	1.44101685502253	4.21153812207278	1.18167212515772	1.96165652818473	3.87840764993179
ENSMUSG00000026039	0	0.00491301817772509	0.119723510641613	0.124602550473473	0.151503987990973	0.60978091158725	0.820545988982476	0.0174381772643268	0.0135591893801683	2.62293604565548	2.66064407782564	0.504589981704276	0.074269443554649	0.00286282915447218	0.00395250376357408	0.0900650787742953	0.366941249475578	0.448542202195563	0.482748407163321	0.534774377878552	0.0126778493287609	0.0149215348517144	2.79041039742484	0.419546340473521	0.52119425902665	0.0716420992878705	0	0	0.129668953287525	0.202294154094672	0.414484142242476	0.292441866800103	0.511268386718041	0.0157589612029413	0.0157736820252966	2.77018832301973	0.472260555634584	0.277158568805673	0.0606298400400077
ENSMUSG00000026042	0.201025746592497	0.0521646930046693	2.40632547488846	0.510939108484198	0.765876275023911	1.99252354208792	3.30026111852243	0.649572103096174	2.5185765185391	0.712964998039666	0.794365710838909	7.59382187803988	0.40885703775034	0.0657428266544862	0.0581164442273671	2.52211087580455	1.85247249036926	1.94132212774817	2.04178834505142	3.8984498471625	1.11818631079671	2.55432664996072	0.908861185037329	1.53611245451108	8.88353543134429	0.41339427562055	0.186072325176229	0.0540756816511907	1.41854710343461	0.683695154153937	1.29912419151705	1.17120806752948	5.25550066162339	1.18175444169716	2.97030566137893	0.651359917553666	1.70020604935592	8.82800685238374	0.387555448098873
ENSMUSG00000026043	2.97972706748982	1.83356728403393	45.1401543496868	11.4780230964386	16.6997723165733	47.4621755834934	76.5355625623904	4.34763940660317	46.3870166814073	8.49936051426497	8.6112756836913	159.4393778457	1.18255959114456	3.32302894105358	1.95107296892279	52.1234323198778	34.0215011821735	39.9415027312986	41.3094934527136	72.0992706049785	5.3005242853594	46.0710106581951	11.3328792993348	21.2486062981405	158.282359634521	1.15837529456672	5.83362176889034	2.04386277764924	27.0336333456305	16.0034734263888	28.6578698937419	24.8926569405714	119.139304319644	7.04978805898815	65.6668999614461	7.24713250650163	24.2673196034045	210.248254650081	1.29914292540628
ENSMUSG00000026047	0.16505381579664	1.08216450391127	0.65072216175136	0.763061900006968	0.769872783100411	1.12383623992944	1.96923177719885	1.52667888453554	0.486071193982741	1.64718765228101	1.57409066344751	1.4445723012297	1.10929040945597	0.173507895540689	1.20068280995684	0.803513290923882	1.15036423369113	1.43926962774682	1.15748823002799	1.94989315290027	1.64490869090896	0.578681133214764	1.67395705535057	1.91025405138797	1.7275692322789	1.18427294532281	0.26660624602039	0.74369530142713	0.726718973143539	0.862665616385273	1.07835684838579	1.06132955152173	1.65124541674153	1.91639027139173	0.882871183358188	1.39775167995708	2.06103625054502	1.94397731050676	1.28701695739828
ENSMUSG00000026048	0.132209878983032	0.488122806010451	0.664333758926996	0.852652163570539	0.933184635862862	1.06729552160151	1.44754844368628	0.826133647897483	0.868474661565208	2.70258028378775	2.42450956293961	1.7152628089819	1.99152137531725	0.0574610708861917	0.611320582099458	0.862979336524859	1.04564589759777	0.790063808779553	0.758785529160971	1.40576356455544	0.922609355151691	0.822056512003071	2.68527168306484	1.10012927137355	1.91808006098701	2.05583780861882	0.056070659942575	0.133271187959571	0.671518535197846	0.567543168674522	0.912388671849964	0.461908850964605	1.61662316354323	1.346049994664	0.739543014955252	2.33400621906877	1.10817912802726	1.45043248366344	1.68479626087645
ENSMUSG00000026049	0.79972379479484	2.18253607518705	1.48029778316537	1.83934646477163	1.56408793357587	3.16645915268767	2.45928007617449	1.15812971504524	0.902115182052714	9.73917001802451	8.75601003648238	0.809021489366433	1.04627391189445	2.78379462102907	2.89806359286949	1.2027440727984	2.18166047348818	3.72368719436738	3.68519054556839	2.40199801788292	1.13035704615232	0.910899673533969	10.7633951431648	1.11900722928469	1.1856588567159	1.10706406129297	2.65664518720197	4.12967442504619	2.6583437321064	3.18352844806634	2.57399015323549	4.35637539509119	2.22310274655659	1.50816611682617	1.20334993450676	10.0321883908721	0.97089012644329	1.21010561835354	1.29224776712722
ENSMUSG00000026051	0	0.00881453261297736	0.0699606822575686	0.0120140200181034	0.0227074322528436	0.0971569938356446	0.0218104896496779	0.182094812587105	1.36364252690426	0.133734175259531	0.113361299440413	0.114376270881211	2.96677669472174	0.0205510235731753	0	0.0896320735878805	0.0420239978449684	0.0469002021944834	0.164292736601812	0.0973705579143382	0.115791023869349	1.31789740000659	0.157191673139411	0.052728089338022	0.047821315742787	2.90876604473523	0	0	0.099464940071957	0.0171040406997801	0.0767886410891324	0.0859121650787584	0.100522564683693	0.164798498537142	3.06873950401756	0.0873971511831724	0.0636258817749764	2.93346102492064	3.24286426786535
ENSMUSG00000026058	0	0	0.0439083779859217	0	0	0.0053677897146765	0	0.00788071472522462	0	0.0289615411390067	0.0625369530123312	0	1.19156194793907	0	0	0.0414241628336903	0.0500529730429908	0.0294306637931826	0.0144033131317581	0.0515491188958261	0.0461473715566896	0	0.015285392657446	0	0	1.23001739385459	0	0	0.100506457769046	0.00575317732628967	0.0141360907459539	0.0302526069103555	0.00314747756348159	0.0174354464372968	0	0.0239086459558564	0.0151409183903019	0	1.29771634093475
ENSMUSG00000026062	0.0164741016398416	0.0127160470482296	4.17671127528083	7.48627913099504	11.2690628189832	9.05886084881188	13.8021101302912	1.8011625016673	2.09257768256977	0.793035141188684	0.733083679960605	0.401841965029322	0.480125695706822	0	0.0118575112907223	3.41337988450851	6.31948679788177	5.85764639421637	6.15195576708982	13.0879394423251	1.96202396211903	2.24406163218197	0.634550354644244	0.269336382266748	0.296027497047455	0.454540075887232	0.0112574297954205	0.0150966433900349	3.55886597095159	5.48899764311761	6.78200768491994	4.39134269398757	10.838929141892	1.51503970628703	2.1740380591404	0.554118029800436	0.253823036385735	0.206073381058836	0.44818528813888
ENSMUSG00000026063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026064	0.156921031442795	0.690712555574291	0.69931410005578	1.56302400435525	1.43965120483029	1.36216610326107	1.57507103632268	0.40158110142368	0.36832937227647	0.540047561239125	0.656951737162984	0.672723099899657	1.20006417380054	0.164305944687028	0.964850085396918	0.757903411288181	1.12354403994454	1.35129240282495	1.57075252219305	3.07786424340597	0.359881882945759	0.427407641959452	0.568864478089274	0.703366673206577	0.584310651464499	1.28036049065147	0.172433516001008	0.604236964537217	0.718126452142559	1.20225856991545	1.15252769489234	1.56239653870364	1.09905982169823	0.385088658331449	0.397072110982947	0.545478771177731	0.678279119349815	2.02132388784788	1.38806669079829
ENSMUSG00000026065	0	0	16.1282790405288	0.0928512118541992	0.0181659458022749	0.0382902332980257	0.00884209039851806	0.242960758230861	0.069855570604158	0.0702743277637663	0.0629552603903401	0.165464338541485	0.157291178437287	0.0463164859634249	0.0124430674038443	13.7880398159469	4.18172944409342	0.0225058017241984	0.0466920590535015	0.0276837860736844	0.177320852611602	0.0432209975015176	0.0361478880412574	0.0208308501088482	0.0871238545921221	0.27519279354834	0.0122316304507934	0	16.2789216054941	0.0623520029146529	0.00436299097097343	0.0302526069103555	0.00688510717011599	0.182401593497874	0.0603646677506543	0.0482191178941641	0.00612441642753784	0.144932753255857	0.257498497111092
ENSMUSG00000026068	0	0.0118490438403958	0.0182951574941341	0.0334676271932881	0.0672139994684172	0.248886516437167	0.0546244695730672	0.0736092290292257	0.0173351661695822	0.208267553190798	0.344057818412324	0.0697695252375388	0.00275072013165367	0	0.00600195015950139	0.025547305998478	0.0517612656383147	0.0768030156741877	0.0823046464671892	0.0391391458283124	0.0299197244158757	0	0.188795255255482	0.0146466914827839	0.0439491444275816	0.00701898945725758	0.00346382455243707	0.0209125633845566	0.0355417914131469	0.0471138575639397	0.0923208889457978	0.0590646134916464	0.0843917421708502	0.0549887156868591	0.0288173037000611	0.115123143972317	0.0432111603498503	0.0349901183209819	0.0061818660432949
ENSMUSG00000026069	0.00364932631262313	0.0015895058810287	0.27106105343309	1.07508316276285	1.68071330562648	1.83560515609554	0.622876145851161	0.0196179494223677	0.0415357446835534	0.0702743277637663	0.101439539167159	0.168323745313516	0.0135035351917544	0	0	0.196584354632356	1.898596390443	3.24964890909964	3.1199792137716	0.677202684161094	0.0123397733466606	0.0219535225404534	0.0749810477655796	0.172668218480374	0.179087923328251	0.0350949472862879	0.0163449221068124	0.00928072339551327	0.201403484674499	0.816951180333133	1.13961324161826	1.3968584645275	0.210290844710114	0.0186089861013456	0.0641564182375045	0.17640160629615	0.0592026921328657	0.292627884273896	0.0256785204875327
ENSMUSG00000026070	0.00437919157514776	0.00563552085091995	0.290234378486943	0.177979125125332	0.214539819924867	0.286461044439902	0.163480426923712	0.0274986641475923	0.0151039071576558	1.22724530576541	1.11897223617382	0.0695788981194034	0.00650170212936321	0.0111445849227667	0.0149316808846132	0.202069086993611	0.558270020151857	0.230251663793722	0.197689429687537	0.166866407092415	0.0351599021384302	0.0044593092660296	1.08092513211371	0.0956917176875214	0.0983531514062178	0.0079871259341207	0.0119068968990024	0.0157153582830691	0.295270267124605	0.185656587232159	0.236299590987921	0.17994407746679	0.116259952501101	0.0311826253590116	0.0473210460758898	1.03470190481227	0.0702606662381424	1.08469366795044	0.00713292235764797
ENSMUSG00000026072	0.100825672694473	0.811515002532473	0.94227379157788	0.679135388737646	0.702840443090017	1.16176862057982	2.59544826831167	0.411138563962782	0.532412727307366	1.17741441880565	1.17481627113801	1.97832823200868	0.349341456720016	0.0575633147845656	1.31720847646813	0.700313721495002	0.573986312028837	0.807061197494332	0.781261028773165	2.10568604556321	0.434427636998873	0.47697457957032	0.964838771661219	0.660403044857078	1.62979690656996	0.357242359962489	0.0941727300193827	0.511429730582085	0.574266820232202	0.47222701459302	0.631761092596953	0.409654348119446	1.91268277185822	0.4268331406669	0.475637181070482	0.715049335772208	0.890422099492584	2.0316367648267	0.429639690008996
ENSMUSG00000026073	0.0611001491199187	0.00765852833586557	0.170218145325423	0.462711399554383	0.383664775344046	0.314015698308575	0.104336666702513	0.0164321285760003	0.235140372795323	0.62331199201377	0.935753604605919	10.2669859556519	0.0407606710417771	0.0527578515609873	0.0295705837126654	0.357229278792277	0.178687405470882	0.202552215517786	0.255460960380852	0.0967977899266068	0.00997324147195855	0.157619431364661	0.686809872783891	0.0447537795307285	10.5967776297569	0.0982658524016062	0.0119068968990024	0.010270667224368	0.107666891936529	0.369291787836161	0.381325410863078	0.199719591074858	0.0426876644547191	0.0117353966404882	0.536001848821136	0.609570015378724	0.0154811637473873	5.28406034202071	0.14670043648896
ENSMUSG00000026074	0.546252015766645	0.355904816815791	3.40977827312673	2.28781266916169	4.26064092846556	5.42737218050941	3.32796633510445	2.15981885905571	2.54981414470607	22.491618029556	22.6513445191822	9.89755060070561	14.866141918789	0.247839209658592	0.610735025986336	4.00616398471048	4.80952697287496	3.42670504154526	3.37369911432334	4.20927194183807	2.41977884188283	1.81716852590706	24.0292569355858	8.68695271843912	9.91179052409709	16.1799808695748	0.301352736062025	0.325320290757392	2.19538911575054	2.20377789852712	4.95810293941421	1.38219053390429	3.81887387124176	2.62319644619599	2.30401926582962	20.391864957442	11.4235677414649	9.570349836341	13.2696132260111
ENSMUSG00000026077	0.0455644456747517	0.105918891890367	0.826941118734859	2.24902454738896	4.07952644881688	2.72307972225539	3.51365023347333	0.683107059373726	0.120144716026807	0.804960481657687	0.697318399140843	1.46973508082356	2.36186833122444	0.00654360949593642	0.290582221136835	0.478903736174859	1.75304986132141	1.57461920454969	1.68455452375057	2.67406281205534	0.726356247542473	0.152131050729548	0.52135582523505	0.491803351788588	1.52505467249366	2.33199873864403	0.0119068968990024	0.0582829429238233	0.413873094880565	1.71460233451341	3.27468650317382	0.578466513952555	4.11335974077501	0.694903129640338	0.150153319279266	0.57903124071242	0.544222448658154	1.41728395051725	2.16056218213157
ENSMUSG00000026078	1.12899729465952	5.85949667961036	5.6308103929146	9.68621782516717	11.9288499705218	11.6271693009608	11.5389279700661	9.09719526419281	7.75825921977678	10.769434253543	10.0339390762996	10.4831571076174	5.73025016516762	2.05704499138664	4.0456071855605	5.48285600544737	9.25570011072452	11.7909941215051	11.6184087960077	13.9285719256522	7.23668543484776	7.68527649621231	10.441162541197	8.40573624196967	11.2505937563294	6.45553402772325	2.14226724116506	2.50765146146769	6.34180125757221	10.1512481553195	13.753543697619	15.8942743942354	12.0695928692133	7.30964327031324	8.57587791111871	9.91344881305768	8.06874852060256	10.1526590686091	6.47122492693682
ENSMUSG00000026080	0	0.00332351229669638	0.0450792680655463	0.117565767320012	0.0882864965990561	0.0590456868614415	0.222427696247165	0.00888676341355117	0.0238573078967518	4.12041808454883	4.18370124115606	0.186814575772645	6.78277571372491	0.0132917067886208	0	0.0665384636457534	0.100105946085982	0.0752291833857822	0.0465337808872185	0.198941414405373	0.0170728370960646	0.0492239138211729	3.73108172393847	0.0476831178272853	0.0849941603687591	7.60713236695193	0.0165614111413397	0.0132404987109323	0.0494720906117064	0.041516171516739	0.144851300236318	0.0468849925277371	0.151472357742552	0.0353738384449002	0.0687065188217246	3.38859851001238	0.0719618930235696	0.122833731158394	6.93605370057688
ENSMUSG00000026082	0.348249996690322	0.488700808149007	0.574907029095669	0.968330013459135	0.492842109615719	0.506182570093994	1.26520489057906	0.839547630408504	0.984156859568162	3.31886484302515	3.40690444019352	1.28082360675143	2.69470546715454	0.513059882040765	0.807481879995357	0.940631599955261	1.09979877286954	0.55666448040902	0.582305373755363	0.810084857314779	0.974165942421986	1.10076334112992	3.83828603190083	0.902561677372438	1.25768124317872	2.52756230697038	0.516651080899441	0.336580901810615	0.598872675825919	0.732985889625122	0.615007207268415	0.292048975801267	1.61996735845443	1.02382953262088	1.12978997506187	3.15011478942749	1.07517532838998	1.60328405317089	2.74522405138011
ENSMUSG00000026083	0.884909497578072	1.42939928864872	4.2681870627515	3.1603737801908	3.42428078372882	5.27134842613614	6.52703464128829	3.27686825266095	4.53889573618417	8.23423464133804	8.66691056496649	6.87916081215044	6.16986525529917	0.351514522609834	1.97756938304157	3.62771745178388	4.258602610883	4.2753154114535	4.72618604521205	5.03023939091974	4.36084209311164	4.33942245153134	8.40613972415435	5.31674900825055	6.90330702074823	5.26012751291652	0.621756507162453	1.08918569769744	2.67943446547244	2.97034990443545	4.28707492807849	3.11772103942824	5.81712868935714	3.83697175586934	3.16580831648092	8.7495598548873	5.15539765055852	5.62733181860129	4.92908711321333
